conversation_id,turn_index,condition_original,persona_family_original,round,challenge
366,3,Persona,Convergent,2,Bicycle
366,4,Persona,Convergent,2,Bicycle
366,5,Persona,Convergent,2,Bicycle
366,6,Persona,Convergent,2,Bicycle
366,7,Persona,Convergent,2,Bicycle
366,8,Persona,Convergent,2,Bicycle
366,9,Persona,Convergent,2,Bicycle
366,10,Persona,Convergent,2,Bicycle
366,11,Persona,Convergent,2,Bicycle
366,12,Persona,Convergent,2,Bicycle
366,13,Persona,Convergent,2,Bicycle
368,0,Persona,Convergent,1,Library
368,1,Persona,Convergent,1,Library
368,2,Persona,Convergent,1,Library
368,3,Persona,Convergent,1,Library
368,4,Persona,Convergent,1,Library
368,5,Persona,Convergent,1,Library
368,6,Persona,Convergent,1,Library
368,7,Persona,Convergent,1,Library
368,8,Persona,Convergent,1,Library
368,9,Persona,Convergent,1,Library
368,10,Persona,Convergent,1,Library
368,11,Persona,Convergent,1,Library
368,12,Persona,Convergent,1,Library
368,13,Persona,Convergent,1,Library
370,0,Persona,Convergent,1,Library
370,1,Persona,Convergent,1,Library
370,2,Persona,Convergent,1,Library
370,3,Persona,Convergent,1,Library
370,4,Persona,Convergent,1,Library
370,5,Persona,Convergent,1,Library
370,6,Persona,Convergent,1,Library
370,7,Persona,Convergent,1,Library
370,8,Persona,Convergent,1,Library
370,9,Persona,Convergent,1,Library
370,10,Persona,Convergent,1,Library
370,11,Persona,Convergent,1,Library
370,12,Persona,Convergent,1,Library
370,13,Persona,Convergent,1,Library
370,14,Persona,Convergent,1,Library
370,15,Persona,Convergent,1,Library
370,16,Persona,Convergent,1,Library
370,17,Persona,Convergent,1,Library
370,18,Persona,Convergent,1,Library
370,19,Persona,Convergent,1,Library
370,20,Persona,Convergent,1,Library
370,21,Persona,Convergent,1,Library
370,22,Persona,Convergent,1,Library
370,23,Persona,Convergent,1,Library
370,24,Persona,Convergent,1,Library
370,25,Persona,Convergent,1,Library
370,26,Persona,Convergent,1,Library
370,27,Persona,Convergent,1,Library
370,28,Persona,Convergent,1,Library
370,29,Persona,Convergent,1,Library
370,30,Persona,Convergent,1,Library
370,31,Persona,Convergent,1,Library
370,32,Persona,Convergent,1,Library
370,33,Persona,Convergent,1,Library
370,34,Persona,Convergent,1,Library
370,35,Persona,Convergent,1,Library
372,0,Persona,Convergent,1,Library
372,1,Persona,Convergent,1,Library
372,2,Persona,Convergent,1,Library
372,3,Persona,Convergent,1,Library
372,4,Persona,Convergent,1,Library
372,5,Persona,Convergent,1,Library
372,6,Persona,Convergent,1,Library
372,7,Persona,Convergent,1,Library
372,8,Persona,Convergent,1,Library
372,9,Persona,Convergent,1,Library
372,10,Persona,Convergent,1,Library
372,11,Persona,Convergent,1,Library
372,12,Persona,Convergent,1,Library
372,13,Persona,Convergent,1,Library
372,14,Persona,Convergent,1,Library
372,15,Persona,Convergent,1,Library
372,16,Persona,Convergent,1,Library
372,17,Persona,Convergent,1,Library
372,18,Persona,Convergent,1,Library
372,19,Persona,Convergent,1,Library
372,20,Persona,Convergent,1,Library
372,21,Persona,Convergent,1,Library
372,22,Persona,Convergent,1,Library
372,23,Persona,Convergent,1,Library
372,24,Persona,Convergent,1,Library
372,25,Persona,Convergent,1,Library
372,26,Persona,Convergent,1,Library
372,27,Persona,Convergent,1,Library
372,28,Persona,Convergent,1,Library
372,29,Persona,Convergent,1,Library
372,30,Persona,Convergent,1,Library
372,31,Persona,Convergent,1,Library
372,32,Persona,Convergent,1,Library
372,33,Persona,Convergent,1,Library
372,34,Persona,Convergent,1,Library
372,35,Persona,Convergent,1,Library
372,36,Persona,Convergent,1,Library
372,37,Persona,Convergent,1,Library
372,38,Persona,Convergent,1,Library
372,39,Persona,Convergent,1,Library
372,40,Persona,Convergent,1,Library
372,41,Persona,Convergent,1,Library
372,42,Persona,Convergent,1,Library
372,43,Persona,Convergent,1,Library
373,0,Persona,Convergent,1,Library
373,1,Persona,Convergent,1,Library
373,2,Persona,Convergent,1,Library
373,3,Persona,Convergent,1,Library
373,4,Persona,Convergent,1,Library
373,5,Persona,Convergent,1,Library
373,6,Persona,Convergent,1,Library
373,7,Persona,Convergent,1,Library
373,8,Persona,Convergent,1,Library
373,9,Persona,Convergent,1,Library
373,10,Persona,Convergent,1,Library
373,11,Persona,Convergent,1,Library
373,12,Persona,Convergent,1,Library
373,13,Persona,Convergent,1,Library
373,14,Persona,Convergent,1,Library
373,15,Persona,Convergent,1,Library
373,16,Persona,Convergent,1,Library
373,17,Persona,Convergent,1,Library
373,18,Persona,Convergent,1,Library
373,19,Persona,Convergent,1,Library
373,20,Persona,Convergent,1,Library
373,21,Persona,Convergent,1,Library
374,0,Persona,Convergent,1,Library
374,1,Persona,Convergent,1,Library
374,2,Persona,Convergent,1,Library
374,3,Persona,Convergent,1,Library
374,4,Persona,Convergent,1,Library
374,5,Persona,Convergent,1,Library
374,6,Persona,Convergent,1,Library
374,7,Persona,Convergent,1,Library
374,8,Persona,Convergent,1,Library
374,9,Persona,Convergent,1,Library
374,10,Persona,Convergent,1,Library
374,11,Persona,Convergent,1,Library
374,12,Persona,Convergent,1,Library
374,13,Persona,Convergent,1,Library
374,14,Persona,Convergent,1,Library
374,15,Persona,Convergent,1,Library
374,16,Persona,Convergent,1,Library
374,17,Persona,Convergent,1,Library
375,0,Persona,Convergent,1,Library
375,1,Persona,Convergent,1,Library
375,2,Persona,Convergent,1,Library
375,3,Persona,Convergent,1,Library
375,4,Persona,Convergent,1,Library
375,5,Persona,Convergent,1,Library
375,6,Persona,Convergent,1,Library
375,7,Persona,Convergent,1,Library
375,8,Persona,Convergent,1,Library
375,9,Persona,Convergent,1,Library
375,10,Persona,Convergent,1,Library
375,11,Persona,Convergent,1,Library
375,12,Persona,Convergent,1,Library
375,13,Persona,Convergent,1,Library
375,14,Persona,Convergent,1,Library
375,15,Persona,Convergent,1,Library
375,16,Persona,Convergent,1,Library
375,17,Persona,Convergent,1,Library
377,0,Persona,Convergent,1,Library
377,1,Persona,Convergent,1,Library
377,2,Persona,Convergent,1,Library
377,3,Persona,Convergent,1,Library
377,4,Persona,Convergent,1,Library
377,5,Persona,Convergent,1,Library
377,6,Persona,Convergent,1,Library
377,7,Persona,Convergent,1,Library
377,8,Persona,Convergent,1,Library
377,9,Persona,Convergent,1,Library
377,10,Persona,Convergent,1,Library
377,11,Persona,Convergent,1,Library
377,12,Persona,Convergent,1,Library
377,13,Persona,Convergent,1,Library
377,14,Persona,Convergent,1,Library
377,15,Persona,Convergent,1,Library
377,16,Persona,Convergent,1,Library
377,17,Persona,Convergent,1,Library
377,18,Persona,Convergent,1,Library
377,19,Persona,Convergent,1,Library
377,20,Persona,Convergent,1,Library
377,21,Persona,Convergent,1,Library
378,0,Persona,Convergent,1,Library
378,1,Persona,Convergent,1,Library
378,2,Persona,Convergent,1,Library
378,3,Persona,Convergent,1,Library
378,4,Persona,Convergent,1,Library
378,5,Persona,Convergent,1,Library
378,6,Persona,Convergent,1,Library
378,7,Persona,Convergent,1,Library
378,8,Persona,Convergent,1,Library
378,9,Persona,Convergent,1,Library
378,10,Persona,Convergent,1,Library
378,11,Persona,Convergent,1,Library
378,12,Persona,Convergent,1,Library
378,13,Persona,Convergent,1,Library
378,14,Persona,Convergent,1,Library
378,15,Persona,Convergent,1,Library
380,0,Persona,Convergent,1,Library
380,1,Persona,Convergent,1,Library
380,2,Persona,Convergent,1,Library
380,3,Persona,Convergent,1,Library
380,4,Persona,Convergent,1,Library
380,5,Persona,Convergent,1,Library
380,6,Persona,Convergent,1,Library
380,7,Persona,Convergent,1,Library
380,8,Persona,Convergent,1,Library
380,9,Persona,Convergent,1,Library
380,10,Persona,Convergent,1,Library
380,11,Persona,Convergent,1,Library
380,12,Persona,Convergent,1,Library
380,13,Persona,Convergent,1,Library
380,14,Persona,Convergent,1,Library
380,15,Persona,Convergent,1,Library
380,16,Persona,Convergent,1,Library
380,17,Persona,Convergent,1,Library
380,18,Persona,Convergent,1,Library
380,19,Persona,Convergent,1,Library
380,20,Persona,Convergent,1,Library
380,21,Persona,Convergent,1,Library
380,22,Persona,Convergent,1,Library
380,23,Persona,Convergent,1,Library
381,0,Persona,Convergent,1,Library
381,1,Persona,Convergent,1,Library
381,2,Persona,Convergent,1,Library
381,3,Persona,Convergent,1,Library
381,4,Persona,Convergent,1,Library
381,5,Persona,Convergent,1,Library
381,6,Persona,Convergent,1,Library
381,7,Persona,Convergent,1,Library
381,8,Persona,Convergent,1,Library
381,9,Persona,Convergent,1,Library
381,10,Persona,Convergent,1,Library
381,11,Persona,Convergent,1,Library
381,12,Persona,Convergent,1,Library
381,13,Persona,Convergent,1,Library
381,14,Persona,Convergent,1,Library
381,15,Persona,Convergent,1,Library
382,0,Persona,Convergent,1,Library
382,1,Persona,Convergent,1,Library
382,2,Persona,Convergent,1,Library
382,3,Persona,Convergent,1,Library
382,4,Persona,Convergent,1,Library
382,5,Persona,Convergent,1,Library
382,6,Persona,Convergent,1,Library
382,7,Persona,Convergent,1,Library
382,8,Persona,Convergent,1,Library
382,9,Persona,Convergent,1,Library
382,10,Persona,Convergent,1,Library
382,11,Persona,Convergent,1,Library
382,12,Persona,Convergent,1,Library
382,13,Persona,Convergent,1,Library
382,14,Persona,Convergent,1,Library
382,15,Persona,Convergent,1,Library
382,16,Persona,Convergent,1,Library
382,17,Persona,Convergent,1,Library
382,18,Persona,Convergent,1,Library
382,19,Persona,Convergent,1,Library
384,0,Persona,Convergent,1,Library
384,1,Persona,Convergent,1,Library
384,2,Persona,Convergent,1,Library
384,3,Persona,Convergent,1,Library
384,4,Persona,Convergent,1,Library
384,5,Persona,Convergent,1,Library
384,6,Persona,Convergent,1,Library
384,7,Persona,Convergent,1,Library
384,8,Persona,Convergent,1,Library
384,9,Persona,Convergent,1,Library
384,10,Persona,Convergent,1,Library
384,11,Persona,Convergent,1,Library
384,12,Persona,Convergent,1,Library
384,13,Persona,Convergent,1,Library
384,14,Persona,Convergent,1,Library
384,15,Persona,Convergent,1,Library
384,16,Persona,Convergent,1,Library
384,17,Persona,Convergent,1,Library
384,18,Persona,Convergent,1,Library
384,19,Persona,Convergent,1,Library
384,20,Persona,Convergent,1,Library
384,21,Persona,Convergent,1,Library
384,22,Persona,Convergent,1,Library
384,23,Persona,Convergent,1,Library
384,24,Persona,Convergent,1,Library
384,25,Persona,Convergent,1,Library
384,26,Persona,Convergent,1,Library
384,27,Persona,Convergent,1,Library
385,0,Persona,Convergent,1,Library
385,1,Persona,Convergent,1,Library
385,2,Persona,Convergent,1,Library
385,3,Persona,Convergent,1,Library
385,4,Persona,Convergent,1,Library
385,5,Persona,Convergent,1,Library
385,6,Persona,Convergent,1,Library
385,7,Persona,Convergent,1,Library
385,8,Persona,Convergent,1,Library
385,9,Persona,Convergent,1,Library
385,10,Persona,Convergent,1,Library
385,11,Persona,Convergent,1,Library
385,12,Persona,Convergent,1,Library
385,13,Persona,Convergent,1,Library
385,14,Persona,Convergent,1,Library
385,15,Persona,Convergent,1,Library
385,16,Persona,Convergent,1,Library
385,17,Persona,Convergent,1,Library
385,18,Persona,Convergent,1,Library
385,19,Persona,Convergent,1,Library
386,0,Persona,Convergent,1,Library
386,1,Persona,Convergent,1,Library
386,2,Persona,Convergent,1,Library
386,3,Persona,Convergent,1,Library
386,4,Persona,Convergent,1,Library
386,5,Persona,Convergent,1,Library
386,6,Persona,Convergent,1,Library
386,7,Persona,Convergent,1,Library
386,8,Persona,Convergent,1,Library
386,9,Persona,Convergent,1,Library
386,10,Persona,Convergent,1,Library
386,11,Persona,Convergent,1,Library
386,12,Persona,Convergent,1,Library
386,13,Persona,Convergent,1,Library
386,14,Persona,Convergent,1,Library
386,15,Persona,Convergent,1,Library
386,16,Persona,Convergent,1,Library
386,17,Persona,Convergent,1,Library
386,18,Persona,Convergent,1,Library
386,19,Persona,Convergent,1,Library
386,20,Persona,Convergent,1,Library
386,21,Persona,Convergent,1,Library
386,22,Persona,Convergent,1,Library
386,23,Persona,Convergent,1,Library
390,0,GPT,GPT,2,Bicycle
390,1,GPT,GPT,2,Bicycle
390,2,GPT,GPT,2,Bicycle
390,3,GPT,GPT,2,Bicycle
390,4,GPT,GPT,2,Bicycle
390,5,GPT,GPT,2,Bicycle
390,6,GPT,GPT,2,Bicycle
390,7,GPT,GPT,2,Bicycle
390,8,GPT,GPT,2,Bicycle
390,9,GPT,GPT,2,Bicycle
390,10,GPT,GPT,2,Bicycle
390,11,GPT,GPT,2,Bicycle
391,0,GPT,GPT,2,Bicycle
391,1,GPT,GPT,2,Bicycle
391,2,GPT,GPT,2,Bicycle
391,3,GPT,GPT,2,Bicycle
391,4,GPT,GPT,2,Bicycle
391,5,GPT,GPT,2,Bicycle
391,6,GPT,GPT,2,Bicycle
391,7,GPT,GPT,2,Bicycle
391,8,GPT,GPT,2,Bicycle
391,9,GPT,GPT,2,Bicycle
391,10,GPT,GPT,2,Bicycle
391,11,GPT,GPT,2,Bicycle
391,12,GPT,GPT,2,Bicycle
391,13,GPT,GPT,2,Bicycle
391,14,GPT,GPT,2,Bicycle
391,15,GPT,GPT,2,Bicycle
391,16,GPT,GPT,2,Bicycle
391,17,GPT,GPT,2,Bicycle
391,18,GPT,GPT,2,Bicycle
391,19,GPT,GPT,2,Bicycle
391,20,GPT,GPT,2,Bicycle
391,21,GPT,GPT,2,Bicycle
392,0,GPT,GPT,2,Bicycle
392,1,GPT,GPT,2,Bicycle
392,2,GPT,GPT,2,Bicycle
392,3,GPT,GPT,2,Bicycle
392,4,GPT,GPT,2,Bicycle
392,5,GPT,GPT,2,Bicycle
392,6,GPT,GPT,2,Bicycle
392,7,GPT,GPT,2,Bicycle
392,8,GPT,GPT,2,Bicycle
392,9,GPT,GPT,2,Bicycle
392,10,GPT,GPT,2,Bicycle
392,11,GPT,GPT,2,Bicycle
392,12,GPT,GPT,2,Bicycle
392,13,GPT,GPT,2,Bicycle
392,14,GPT,GPT,2,Bicycle
392,15,GPT,GPT,2,Bicycle
392,16,GPT,GPT,2,Bicycle
392,17,GPT,GPT,2,Bicycle
392,18,GPT,GPT,2,Bicycle
392,19,GPT,GPT,2,Bicycle
392,20,GPT,GPT,2,Bicycle
392,21,GPT,GPT,2,Bicycle
392,22,GPT,GPT,2,Bicycle
392,23,GPT,GPT,2,Bicycle
392,24,GPT,GPT,2,Bicycle
392,25,GPT,GPT,2,Bicycle
392,26,GPT,GPT,2,Bicycle
392,27,GPT,GPT,2,Bicycle
392,28,GPT,GPT,2,Bicycle
392,29,GPT,GPT,2,Bicycle
392,30,GPT,GPT,2,Bicycle
392,31,GPT,GPT,2,Bicycle
392,32,GPT,GPT,2,Bicycle
392,33,GPT,GPT,2,Bicycle
392,34,GPT,GPT,2,Bicycle
392,35,GPT,GPT,2,Bicycle
392,36,GPT,GPT,2,Bicycle
392,37,GPT,GPT,2,Bicycle
392,38,GPT,GPT,2,Bicycle
392,39,GPT,GPT,2,Bicycle
392,40,GPT,GPT,2,Bicycle
392,41,GPT,GPT,2,Bicycle
392,42,GPT,GPT,2,Bicycle
392,43,GPT,GPT,2,Bicycle
393,0,GPT,GPT,2,Bicycle
393,1,GPT,GPT,2,Bicycle
393,2,GPT,GPT,2,Bicycle
393,3,GPT,GPT,2,Bicycle
393,4,GPT,GPT,2,Bicycle
393,5,GPT,GPT,2,Bicycle
393,6,GPT,GPT,2,Bicycle
393,7,GPT,GPT,2,Bicycle
393,8,GPT,GPT,2,Bicycle
393,9,GPT,GPT,2,Bicycle
393,10,GPT,GPT,2,Bicycle
393,11,GPT,GPT,2,Bicycle
393,12,GPT,GPT,2,Bicycle
393,13,GPT,GPT,2,Bicycle
393,14,GPT,GPT,2,Bicycle
393,15,GPT,GPT,2,Bicycle
393,16,GPT,GPT,2,Bicycle
393,17,GPT,GPT,2,Bicycle
393,18,GPT,GPT,2,Bicycle
393,19,GPT,GPT,2,Bicycle
393,20,GPT,GPT,2,Bicycle
393,21,GPT,GPT,2,Bicycle
394,0,GPT,GPT,2,Bicycle
394,1,GPT,GPT,2,Bicycle
394,2,GPT,GPT,2,Bicycle
394,3,GPT,GPT,2,Bicycle
394,4,GPT,GPT,2,Bicycle
394,5,GPT,GPT,2,Bicycle
394,6,GPT,GPT,2,Bicycle
394,7,GPT,GPT,2,Bicycle
394,8,GPT,GPT,2,Bicycle
394,9,GPT,GPT,2,Bicycle
394,10,GPT,GPT,2,Bicycle
394,11,GPT,GPT,2,Bicycle
394,12,GPT,GPT,2,Bicycle
394,13,GPT,GPT,2,Bicycle
394,14,GPT,GPT,2,Bicycle
394,15,GPT,GPT,2,Bicycle
394,16,GPT,GPT,2,Bicycle
394,17,GPT,GPT,2,Bicycle
396,0,GPT,GPT,2,Bicycle
396,1,GPT,GPT,2,Bicycle
396,2,GPT,GPT,2,Bicycle
396,3,GPT,GPT,2,Bicycle
396,4,GPT,GPT,2,Bicycle
396,5,GPT,GPT,2,Bicycle
396,6,GPT,GPT,2,Bicycle
396,7,GPT,GPT,2,Bicycle
396,8,GPT,GPT,2,Bicycle
396,9,GPT,GPT,2,Bicycle
396,10,GPT,GPT,2,Bicycle
396,11,GPT,GPT,2,Bicycle
396,12,GPT,GPT,2,Bicycle
396,13,GPT,GPT,2,Bicycle
396,14,GPT,GPT,2,Bicycle
396,15,GPT,GPT,2,Bicycle
396,16,GPT,GPT,2,Bicycle
396,17,GPT,GPT,2,Bicycle
396,18,GPT,GPT,2,Bicycle
396,19,GPT,GPT,2,Bicycle
396,20,GPT,GPT,2,Bicycle
396,21,GPT,GPT,2,Bicycle
397,0,GPT,GPT,2,Bicycle
397,1,GPT,GPT,2,Bicycle
397,2,GPT,GPT,2,Bicycle
397,3,GPT,GPT,2,Bicycle
397,4,GPT,GPT,2,Bicycle
397,5,GPT,GPT,2,Bicycle
397,6,GPT,GPT,2,Bicycle
397,7,GPT,GPT,2,Bicycle
397,8,GPT,GPT,2,Bicycle
397,9,GPT,GPT,2,Bicycle
397,10,GPT,GPT,2,Bicycle
397,11,GPT,GPT,2,Bicycle
397,12,GPT,GPT,2,Bicycle
397,13,GPT,GPT,2,Bicycle
397,14,GPT,GPT,2,Bicycle
397,15,GPT,GPT,2,Bicycle
397,16,GPT,GPT,2,Bicycle
397,17,GPT,GPT,2,Bicycle
397,18,GPT,GPT,2,Bicycle
397,19,GPT,GPT,2,Bicycle
398,0,GPT,GPT,2,Bicycle
398,1,GPT,GPT,2,Bicycle
398,2,GPT,GPT,2,Bicycle
398,3,GPT,GPT,2,Bicycle
398,4,GPT,GPT,2,Bicycle
398,5,GPT,GPT,2,Bicycle
398,6,GPT,GPT,2,Bicycle
398,7,GPT,GPT,2,Bicycle
398,8,GPT,GPT,2,Bicycle
398,9,GPT,GPT,2,Bicycle
398,10,GPT,GPT,2,Bicycle
398,11,GPT,GPT,2,Bicycle
398,12,GPT,GPT,2,Bicycle
398,13,GPT,GPT,2,Bicycle
398,14,GPT,GPT,2,Bicycle
398,15,GPT,GPT,2,Bicycle
398,16,GPT,GPT,2,Bicycle
398,17,GPT,GPT,2,Bicycle
398,18,GPT,GPT,2,Bicycle
398,19,GPT,GPT,2,Bicycle
399,0,GPT,GPT,2,Bicycle
399,1,GPT,GPT,2,Bicycle
399,2,GPT,GPT,2,Bicycle
399,3,GPT,GPT,2,Bicycle
399,4,GPT,GPT,2,Bicycle
399,5,GPT,GPT,2,Bicycle
399,6,GPT,GPT,2,Bicycle
399,7,GPT,GPT,2,Bicycle
399,8,GPT,GPT,2,Bicycle
399,9,GPT,GPT,2,Bicycle
399,10,GPT,GPT,2,Bicycle
399,11,GPT,GPT,2,Bicycle
399,12,GPT,GPT,2,Bicycle
399,13,GPT,GPT,2,Bicycle
401,0,GPT,GPT,2,Bicycle
401,1,GPT,GPT,2,Bicycle
401,2,GPT,GPT,2,Bicycle
401,3,GPT,GPT,2,Bicycle
401,4,GPT,GPT,2,Bicycle
401,5,GPT,GPT,2,Bicycle
401,6,GPT,GPT,2,Bicycle
401,7,GPT,GPT,2,Bicycle
401,8,GPT,GPT,2,Bicycle
401,9,GPT,GPT,2,Bicycle
401,10,GPT,GPT,2,Bicycle
401,11,GPT,GPT,2,Bicycle
401,12,GPT,GPT,2,Bicycle
401,13,GPT,GPT,2,Bicycle
401,14,GPT,GPT,2,Bicycle
401,15,GPT,GPT,2,Bicycle
401,16,GPT,GPT,2,Bicycle
401,17,GPT,GPT,2,Bicycle
401,18,GPT,GPT,2,Bicycle
401,19,GPT,GPT,2,Bicycle
401,20,GPT,GPT,2,Bicycle
401,21,GPT,GPT,2,Bicycle
401,22,GPT,GPT,2,Bicycle
401,23,GPT,GPT,2,Bicycle
401,24,GPT,GPT,2,Bicycle
401,25,GPT,GPT,2,Bicycle
401,26,GPT,GPT,2,Bicycle
401,27,GPT,GPT,2,Bicycle
401,28,GPT,GPT,2,Bicycle
401,29,GPT,GPT,2,Bicycle
401,30,GPT,GPT,2,Bicycle
401,31,GPT,GPT,2,Bicycle
401,32,GPT,GPT,2,Bicycle
401,33,GPT,GPT,2,Bicycle
401,34,GPT,GPT,2,Bicycle
401,35,GPT,GPT,2,Bicycle
401,36,GPT,GPT,2,Bicycle
401,37,GPT,GPT,2,Bicycle
401,38,GPT,GPT,2,Bicycle
401,39,GPT,GPT,2,Bicycle
401,40,GPT,GPT,2,Bicycle
401,41,GPT,GPT,2,Bicycle
402,0,GPT,GPT,2,Bicycle
402,1,GPT,GPT,2,Bicycle
402,2,GPT,GPT,2,Bicycle
402,3,GPT,GPT,2,Bicycle
402,4,GPT,GPT,2,Bicycle
402,5,GPT,GPT,2,Bicycle
402,6,GPT,GPT,2,Bicycle
402,7,GPT,GPT,2,Bicycle
402,8,GPT,GPT,2,Bicycle
402,9,GPT,GPT,2,Bicycle
402,10,GPT,GPT,2,Bicycle
402,11,GPT,GPT,2,Bicycle
402,12,GPT,GPT,2,Bicycle
402,13,GPT,GPT,2,Bicycle
402,14,GPT,GPT,2,Bicycle
402,15,GPT,GPT,2,Bicycle
402,16,GPT,GPT,2,Bicycle
402,17,GPT,GPT,2,Bicycle
402,18,GPT,GPT,2,Bicycle
402,19,GPT,GPT,2,Bicycle
402,20,GPT,GPT,2,Bicycle
402,21,GPT,GPT,2,Bicycle
402,22,GPT,GPT,2,Bicycle
402,23,GPT,GPT,2,Bicycle
402,24,GPT,GPT,2,Bicycle
402,25,GPT,GPT,2,Bicycle
402,26,GPT,GPT,2,Bicycle
402,27,GPT,GPT,2,Bicycle
402,28,GPT,GPT,2,Bicycle
402,29,GPT,GPT,2,Bicycle
402,30,GPT,GPT,2,Bicycle
402,31,GPT,GPT,2,Bicycle
402,32,GPT,GPT,2,Bicycle
402,33,GPT,GPT,2,Bicycle
402,34,GPT,GPT,2,Bicycle
402,35,GPT,GPT,2,Bicycle
403,0,GPT,GPT,2,Bicycle
403,1,GPT,GPT,2,Bicycle
403,2,GPT,GPT,2,Bicycle
403,3,GPT,GPT,2,Bicycle
403,4,GPT,GPT,2,Bicycle
403,5,GPT,GPT,2,Bicycle
403,6,GPT,GPT,2,Bicycle
403,7,GPT,GPT,2,Bicycle
403,8,GPT,GPT,2,Bicycle
403,9,GPT,GPT,2,Bicycle
403,10,GPT,GPT,2,Bicycle
403,11,GPT,GPT,2,Bicycle
403,12,GPT,GPT,2,Bicycle
403,13,GPT,GPT,2,Bicycle
403,14,GPT,GPT,2,Bicycle
403,15,GPT,GPT,2,Bicycle
403,16,GPT,GPT,2,Bicycle
403,17,GPT,GPT,2,Bicycle
403,18,GPT,GPT,2,Bicycle
403,19,GPT,GPT,2,Bicycle
403,20,GPT,GPT,2,Bicycle
403,21,GPT,GPT,2,Bicycle
403,22,GPT,GPT,2,Bicycle
403,23,GPT,GPT,2,Bicycle
403,24,GPT,GPT,2,Bicycle
403,25,GPT,GPT,2,Bicycle
404,0,GPT,GPT,2,Bicycle
404,1,GPT,GPT,2,Bicycle
404,2,GPT,GPT,2,Bicycle
404,3,GPT,GPT,2,Bicycle
404,4,GPT,GPT,2,Bicycle
404,5,GPT,GPT,2,Bicycle
404,6,GPT,GPT,2,Bicycle
404,7,GPT,GPT,2,Bicycle
404,8,GPT,GPT,2,Bicycle
404,9,GPT,GPT,2,Bicycle
404,10,GPT,GPT,2,Bicycle
404,11,GPT,GPT,2,Bicycle
404,12,GPT,GPT,2,Bicycle
404,13,GPT,GPT,2,Bicycle
404,14,GPT,GPT,2,Bicycle
404,15,GPT,GPT,2,Bicycle
404,16,GPT,GPT,2,Bicycle
404,17,GPT,GPT,2,Bicycle
404,18,GPT,GPT,2,Bicycle
404,19,GPT,GPT,2,Bicycle
404,20,GPT,GPT,2,Bicycle
404,21,GPT,GPT,2,Bicycle
406,0,GPT,GPT,2,Bicycle
406,1,GPT,GPT,2,Bicycle
406,2,GPT,GPT,2,Bicycle
406,3,GPT,GPT,2,Bicycle
406,4,GPT,GPT,2,Bicycle
406,5,GPT,GPT,2,Bicycle
406,6,GPT,GPT,2,Bicycle
406,7,GPT,GPT,2,Bicycle
406,8,GPT,GPT,2,Bicycle
406,9,GPT,GPT,2,Bicycle
406,10,GPT,GPT,2,Bicycle
406,11,GPT,GPT,2,Bicycle
411,0,Persona,Divergent,1,Library
411,1,Persona,Divergent,1,Library
411,2,Persona,Divergent,1,Library
411,3,Persona,Divergent,1,Library
411,4,Persona,Divergent,1,Library
411,5,Persona,Divergent,1,Library
411,6,Persona,Divergent,1,Library
411,7,Persona,Divergent,1,Library
411,8,Persona,Divergent,1,Library
411,9,Persona,Divergent,1,Library
413,0,Persona,Divergent,1,Library
413,1,Persona,Divergent,1,Library
413,2,Persona,Divergent,1,Library
413,3,Persona,Divergent,1,Library
413,4,Persona,Divergent,1,Library
413,5,Persona,Divergent,1,Library
413,6,Persona,Divergent,1,Library
413,7,Persona,Divergent,1,Library
413,8,Persona,Divergent,1,Library
413,9,Persona,Divergent,1,Library
414,0,Persona,Divergent,1,Library
414,1,Persona,Divergent,1,Library
414,2,Persona,Divergent,1,Library
414,3,Persona,Divergent,1,Library
414,4,Persona,Divergent,1,Library
414,5,Persona,Divergent,1,Library
414,6,Persona,Divergent,1,Library
414,7,Persona,Divergent,1,Library
414,8,Persona,Divergent,1,Library
414,9,Persona,Divergent,1,Library
414,10,Persona,Divergent,1,Library
414,11,Persona,Divergent,1,Library
415,0,Persona,Divergent,1,Library
415,1,Persona,Divergent,1,Library
415,2,Persona,Divergent,1,Library
415,3,Persona,Divergent,1,Library
415,4,Persona,Divergent,1,Library
415,5,Persona,Divergent,1,Library
415,6,Persona,Divergent,1,Library
415,7,Persona,Divergent,1,Library
415,8,Persona,Divergent,1,Library
415,9,Persona,Divergent,1,Library
416,0,Persona,Divergent,1,Library
416,1,Persona,Divergent,1,Library
416,2,Persona,Divergent,1,Library
416,3,Persona,Divergent,1,Library
416,4,Persona,Divergent,1,Library
416,5,Persona,Divergent,1,Library
416,6,Persona,Divergent,1,Library
416,7,Persona,Divergent,1,Library
416,8,Persona,Divergent,1,Library
416,9,Persona,Divergent,1,Library
416,10,Persona,Divergent,1,Library
416,11,Persona,Divergent,1,Library
416,12,Persona,Divergent,1,Library
416,13,Persona,Divergent,1,Library
416,14,Persona,Divergent,1,Library
416,15,Persona,Divergent,1,Library
416,16,Persona,Divergent,1,Library
416,17,Persona,Divergent,1,Library
416,18,Persona,Divergent,1,Library
416,19,Persona,Divergent,1,Library
416,20,Persona,Divergent,1,Library
416,21,Persona,Divergent,1,Library
416,22,Persona,Divergent,1,Library
416,23,Persona,Divergent,1,Library
416,24,Persona,Divergent,1,Library
416,25,Persona,Divergent,1,Library
418,0,Persona,Divergent,1,Library
418,1,Persona,Divergent,1,Library
418,2,Persona,Divergent,1,Library
418,3,Persona,Divergent,1,Library
